subj_id,cognitive_selfesteem_overall,credibility_overall,favorite_ai_system_overall,intention_use_overall,perceived_anthropomorphism_overall,perceived_intelligence_overall,perceived_role_of_ai_overall,perception_tool_actor_overall,usefulness_overall,apple_use,attitudes,attitudes_toward_ai_decisions,attitudes_toward_disclosure,attitudes_usage,delegation_comfort,general_experience_ai,subjective_knowledge,predicted_knowledge,objective_knowledge,objective_knowledge-item_1,objective_knowledge-item_2,objective_knowledge-item_3,objective_knowledge-item_4,objective_knowledge-item_5,objective_knowledge-item_6,objective_knowledge-item_7,objective_knowledge-item_8,objective_knowledge-item_9,objective_knowledge-item_10,objective_knowledge-item_11,objective_knowledge-item_12,objective_knowledge-item_13,objective_knowledge-item_14,objective_knowledge-item_15,objective_knowledge-item_16,objective_knowledge-item_17,objective_knowledge-item_18,objective_knowledge_confidence,loneliness,preferred_level_of_delegation,reason_for_not_using_ai_lack_knowledge,reason_for_not_using_ai_privacy_concerns,reason_for_not_using_ai_no_use_case,reason_for_not_using_ai_cost_barrier,reason_for_not_using_ai_reliability_concerns,reason_for_not_using_ai_prefer_traditional,reason_for_not_using_ai_waiting_maturity,reason_for_not_using_ai_no_resources,reason_for_not_using_ai_ethical_concerns,reason_for_not_using_ai_no_time,reason_for_not_using_ai_dislike_ai,reason_for_not_using_ai_other,reason_for_not_using_ai_other_other_text,strong_reason_for_not_using_ai_strong_reason_lack_knowledge,strong_reason_for_not_using_ai_strong_reason_privacy_concerns,strong_reason_for_not_using_ai_strong_reason_no_use_case,strong_reason_for_not_using_ai_strong_reason_cost_barrier,strong_reason_for_not_using_ai_strong_reason_reliability_concerns,strong_reason_for_not_using_ai_strong_reason_prefer_traditional,strong_reason_for_not_using_ai_strong_reason_waiting_maturity,strong_reason_for_not_using_ai_strong_reason_no_resources,strong_reason_for_not_using_ai_strong_reason_ethical_concerns,strong_reason_for_not_using_ai_strong_reason_no_time,strong_reason_for_not_using_ai_strong_reason_dislike_ai,strong_reason_for_not_using_ai_strong_reason_other,strong_reason_for_not_using_ai_strong_reason_other_other_text,risk_opportunity_score,user,open_to_use,context_of_use_user,context_of_use_no_user,cognitive_selfesteem_thinking,cognitive_selfesteem_thinking-item_1,cognitive_selfesteem_thinking-item_2,cognitive_selfesteem_thinking-item_3,cognitive_selfesteem_thinking-item_4,cognitive_selfesteem_thinking-item_5,cognitive_selfesteem_thinking-item_6,cognitive_selfesteem_memory,cognitive_selfesteem_memory-item_1,cognitive_selfesteem_memory-item_2,cognitive_selfesteem_memory-item_3,cognitive_selfesteem_memory-item_4,cognitive_selfesteem_transactive_memory,cognitive_selfesteem_transactive_memory-item_1,cognitive_selfesteem_transactive_memory-item_2,cognitive_selfesteem_transactive_memory-item_3,cognitive_selfesteem_transactive_memory-item_4,closeness_favorite_ai,creepiness_favorite_ai_user,credibility_favorite_ai-item_1,credibility_favorite_ai-item_2,credibility_favorite_ai-item_3,credibility_favorite_ai-item_4,credibility_favorite_ai-item_5,enjoyment_favorite_ai_user,enjoyment_favorite_ai_user-item_1,enjoyment_favorite_ai_user-item_2,enjoyment_favorite_ai_user-item_3,choice_favorite_ai_no_user_other_text,modality_favorite_ai,perceived_intelligence_favorite_ai-item_1,perceived_intelligence_favorite_ai-item_2,perceived_intelligence_favorite_ai-item_3,perceived_intelligence_favorite_ai-item_4,perceived_intelligence_favorite_ai-item_5,perceived_reliance_on_ai_user,perceived_role_of_ai_favorite_ai_other_text,perceived_role_of_ai_no_user_other_text,self_efficacy_without_ai_creativity,self_efficacy_without_ai_problem_solving,self_efficacy_with_ai_creativity,self_efficacy_with_ai_problem_solving,social_presence_sense_favorite_ai,social_presence_sense_favorite_ai-item_1,social_presence_sense_favorite_ai-item_2,social_presence_sense_favorite_ai-item_3,social_presence_sense_favorite_ai-item_4,social_presence_sense_favorite_ai-item_5,task_types_general_writing,task_types_general_content_creation,task_types_general_creative_idea,task_types_general_info_search,task_types_general_advice,task_types_general_learning,task_types_general_analysis,task_types_general_automation,task_types_general_other,task_types_general_other_other_text,task_types_favorite_ai_writing,task_types_favorite_ai_content_creation,task_types_favorite_ai_creative_idea,task_types_favorite_ai_info_search,task_types_favorite_ai_advice,task_types_favorite_ai_learning,task_types_favorite_ai_analysis,task_types_favorite_ai_automation,task_types_favorite_ai_other,task_types_favorite_ai_other_other_text,trust_favorite_ai,trust_favorite_ai-item_1,trust_favorite_ai-item_2,trust_favorite_ai-item_3,trust_favorite_ai-item_4,trust_favorite_ai-item_5,trust_favorite_ai-item_6,trust_favorite_ai-item_7,trust_favorite_ai-item_8,trust_competence,trust_dependability,general_ai_usage_frequency,favorite_ai_usage_frequency,bigfive_extraversion,bigfive_agreeableness,bigfive_conscientiousness,bigfive_neuroticism,bigfive_openness,age,gender,education,income,need_satisfaction_morality,need_satisfaction_competence,need_satisfaction_autonomy,need_satisfaction_relatedness,perceived_task_characteristics_email,perceived_task_characteristics_formal_letter,perceived_task_characteristics_job_application,perceived_task_characteristics_meeting_summary,perceived_task_characteristics_condolence_card,perceived_task_characteristics_social_media_post,perceived_task_characteristics_personal_letter,perceived_task_characteristics_birthday_invitation
subj0250,6.071428571428571,5.0,ChatGPT,5.0,4.8,5.0,Friend,More like a social actor,100.0,Yes,4.833333333333333,4.3,1.6,5.0,5.0,3.0,4,100,8,1,1,1,1,1,2,1,1,2,2,1,2,1,1,1,1,2,1,4.055555555555555,2.0,2.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,1,1,Personal context,NA,5.833333333333333,6,4,7,6,6,6,5.75,6,6,5,6,6.75,7,6,7,7,almost_complete_overlap,1.3,5.0,5.0,5.0,5.0,5.0,7.0,7.0,7.0,7.0,NA,mix of voice and text,5.0,5.0,5.0,5.0,5.0,2.4,NA,NA,4.0,4.5,5.0,5.0,6.4,6.0,7.0,7.0,6.0,6.0,0,1,0,1,1,1,0,0,0,NA,0,0,0,1,1,1,0,0,0,NA,4.875,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.666666666666667,5.0,5.0,5.0,2.25,4.0,4.5,1.5,4.0,51,Female,Associates or technical degree,"$50,000-$74,999",4.75,5.0,5.0,4.0,0.375,0.75,0.875,0.5,0.375,0.375,0.375,0.625
subj0251,4.642857142857143,NA,NA,NA,NA,NA,NA,NA,NA,Yes,4.083333333333333,3.1,3.9,NA,4.285714285714286,2.0,4,50,10,1,1,2,1,2,1,2,1,1,2,2,2,1,2,1,1,1,1,3.7777777777777777,1.0,NA,0,1,0,1,0,1,1,0,0,0,0,1,i do not like to pay for AI,1,1,1,1,1,1,0,0,0,0,0,0,NA,2.625,0,1,NA,Personal context,5.0,7,6,4,4,4,5,4.75,4,5,5,5,4.0,4,3,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.25,4.75,4.5,4.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0,2.75,3.0,1.5,3.75,20,Male,Bachelor’s degree,"$25,000-$49,999",3.0,3.0,3.0,3.3333333333333335,NA,NA,NA,NA,NA,NA,NA,NA
subj0252,5.642857142857143,NA,NA,NA,NA,NA,NA,NA,NA,Yes,1.75,1.7,6.4,NA,1.5714285714285714,3.0,4,79,14,1,1,1,2,2,2,1,2,1,1,2,2,2,1,2,1,1,2,4.222222222222222,2.0,NA,0,1,1,1,0,0,0,0,1,0,1,1,I have beef with some companies behind AI for non-AI related reasons,0,0,1,1,0,1,1,1,0,1,0,1,I have beef with some companies behind AI for non-AI related reasons,2.25,0,1,NA,Personal context,5.833333333333333,5,6,6,6,6,6,4.0,4,4,3,5,7.0,7,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.0,3.75,5.0,3.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,3.75,2.5,3.75,5.0,29,Female,"Some college, but no degree","$50,000-$74,999",1.0,2.0,3.3333333333333335,1.0,NA,NA,NA,NA,NA,NA,NA,NA
subj0253,4.857142857142857,NA,NA,NA,NA,NA,NA,NA,NA,Yes,3.0,3.0,4.4,NA,4.0,2.0,2,30,8,1,1,2,2,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1.9444444444444444,1.0,NA,1,1,1,0,1,1,1,1,1,1,1,NA,NA,0,1,0,1,1,0,0,0,1,0,1,NA,NA,2.75,0,1,NA,Personal context,4.833333333333333,5,5,4,5,5,5,4.0,4,5,4,3,5.75,5,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,3.0,3.75,4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.25,4.0,4.0,1.5,3.0,65,Female,Bachelor’s degree,"$100,000-$149,999",2.5,2.6666666666666665,2.6666666666666665,2.3333333333333335,NA,NA,NA,NA,NA,NA,NA,NA
subj0254,4.428571428571429,5.0,ChatGPT,5.0,3.8,5.0,NA,More like a tool,99.0,No,4.916666666666667,2.6,1.4,5.0,4.285714285714286,3.0,2,13,11,1,2,1,2,1,2,2,1,2,2,1,1,2,1,1,1,1,2,2.4444444444444446,3.0,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,1,1,Personal context,NA,5.333333333333333,7,2,2,7,7,7,1.0,1,1,1,1,6.5,6,7,6,7,no_overlap,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,NA,mostly via text,5.0,5.0,5.0,5.0,5.0,1.2,NA,NA,5.0,5.0,5.0,4.75,4.8,5.0,4.0,7.0,4.0,4.0,1,1,1,0,0,0,0,0,0,NA,1,0,1,0,0,1,0,0,0,NA,4.375,5.0,5.0,3.0,4.0,4.0,5.0,5.0,4.0,4.666666666666667,3.6666666666666665,3.0,3.0,3.25,3.5,3.75,5.0,5.0,31,Female,"Some college, but no degree","$25,000-$49,999",5.0,4.666666666666667,5.0,5.0,0.125,0.25,0.5,-0.125,0.25,0.25,0.625,0.25
subj0255,6.0,4.8,ChatGPT,5.0,4.0,4.8,Master,More like a social actor,100.0,Yes,4.916666666666667,3.7,1.4,5.0,4.714285714285714,4.0,4,82,10,1,1,2,2,1,2,2,1,2,1,1,2,1,1,2,1,1,1,5.0,1.3333333333333333,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,1,1,Personal context,NA,6.833333333333333,7,7,7,7,6,7,4.5,3,5,4,6,6.25,7,7,6,5,almost_complete_overlap,1.5,5.0,4.0,5.0,5.0,5.0,6.666666666666667,7.0,6.0,7.0,NA,mostly via text,5.0,5.0,5.0,4.0,5.0,4.2,NA,NA,2.5,3.25,4.5,4.0,5.8,7.0,5.0,6.0,6.0,5.0,1,1,1,1,1,1,1,0,0,NA,1,1,0,1,1,0,1,0,0,NA,4.625,5.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,7.0,7.0,3.75,3.75,4.0,1.25,3.5,25,Male,Bachelor’s degree,"$75,000-$99,999",3.75,5.0,3.0,1.6666666666666667,0.75,0.5,0.5,0.75,-0.125,0.625,-0.125,0.25
subj0256,5.928571428571429,5.0,Alexa,5.0,2.2,5.0,NA,More like a tool,92.0,Yes,4.333333333333333,2.3,3.3,4.25,4.0,3.0,3,75,13,1,1,1,2,2,1,2,2,2,2,2,1,2,1,1,1,1,1,2.4444444444444446,1.0,2.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.375,1,1,Professional context,NA,5.833333333333333,6,4,7,7,6,5,5.25,5,6,5,5,6.75,6,7,7,7,no_overlap,1.0,5.0,5.0,5.0,5.0,5.0,7.0,7.0,7.0,7.0,NA,mostly via voice,5.0,5.0,5.0,5.0,5.0,3.0,NA,NA,5.0,4.0,5.0,4.0,3.8,2.0,4.0,5.0,5.0,3.0,0,0,0,1,0,0,1,1,0,NA,0,0,1,0,1,1,0,1,0,NA,4.375,5.0,5.0,5.0,5.0,5.0,2.0,4.0,4.0,4.0,4.666666666666667,4.0,6.0,4.75,4.75,2.5,2.75,4.0,43,Female,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","$150,000 or more",3.0,4.0,3.6666666666666665,2.3333333333333335,0.25,0.125,0.5,0.125,-0.25,0.25,0.0,0.0
subj0257,6.714285714285714,2.8,ChatGPT,5.0,2.8,3.0,NA,More like a tool,70.0,Yes,4.166666666666667,1.8,4.7,3.75,4.0,4.0,4,85,15,1,1,1,2,2,2,1,2,1,1,1,1,1,1,2,1,1,2,4.833333333333333,1.3333333333333333,2.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.125,1,1,Professional context,NA,7.0,7,7,7,7,7,7,6.0,6,6,6,6,7.0,7,7,7,7,slight_overlap,2.2,4.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,NA,mostly via text,3.0,4.0,2.0,2.0,4.0,1.8,NA,NA,4.5,5.0,4.5,5.0,1.4,2.0,2.0,1.0,1.0,1.0,0,1,0,1,0,0,1,1,0,NA,0,0,0,1,0,1,0,1,0,NA,2.25,2.0,1.0,1.0,2.0,5.0,3.0,2.0,2.0,3.3333333333333335,1.6666666666666667,6.0,6.0,3.5,2.75,4.75,1.0,5.0,51,Male,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","$150,000 or more",1.75,5.0,3.6666666666666665,2.0,-0.25,0.25,0.25,-0.25,-0.375,-0.125,0.125,-0.25
subj0258,5.428571428571429,NA,NA,NA,NA,NA,NA,NA,NA,Yes,2.8333333333333335,2.7,6.3,NA,2.0,2.0,2,40,14,1,1,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,2.111111111111111,1.0,NA,1,1,1,0,1,1,1,1,1,1,0,0,NA,0,0,0,1,0,1,1,1,0,0,1,1,NA,2.25,0,1,NA,Personal context,5.666666666666667,6,5,6,5,6,6,5.0,5,5,5,5,5.5,6,5,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.0,3.75,4.0,3.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.25,4.0,4.0,1.75,3.0,47,Female,Bachelor’s degree,"$150,000 or more",3.0,3.3333333333333335,2.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA
subj0259,5.357142857142857,3.2,ChatGPT,5.0,2.4,3.0,NA,More like a tool,100.0,Yes,4.583333333333333,2.0,3.0,4.25,4.571428571428571,3.0,4,69,12,2,1,1,2,2,1,2,2,2,2,2,1,1,1,2,2,1,2,5.055555555555555,2.0,2.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.25,1,1,Personal context,NA,5.166666666666667,5,5,5,6,5,5,5.25,5,5,5,6,5.75,7,6,4,6,no_overlap,1.0,3.0,3.0,3.0,4.0,3.0,5.333333333333333,5.0,5.0,6.0,NA,mostly via text,4.0,3.0,3.0,2.0,3.0,1.6,NA,NA,3.5,3.75,4.25,3.75,1.6,1.0,2.0,3.0,1.0,1.0,0,1,1,1,1,1,1,0,0,NA,1,1,1,1,1,1,1,1,0,NA,2.75,3.0,3.0,3.0,2.0,4.0,3.0,2.0,2.0,3.3333333333333335,2.3333333333333335,5.0,5.0,3.75,3.5,5.0,2.0,4.5,58,Female,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","$25,000-$49,999",2.75,4.0,3.3333333333333335,2.0,0.0,0.0,0.0,-0.25,-0.25,-0.25,-0.125,-0.25
subj0260,6.857142857142857,4.0,ChatGPT,5.0,2.4,5.0,NA,More like a tool,88.0,No,3.6666666666666665,1.9,2.1,4.25,3.857142857142857,3.0,4,61,12,1,1,2,2,2,1,2,1,2,1,2,1,1,1,1,2,2,2,4.055555555555555,1.0,3.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.75,1,1,Professional context,NA,7.0,7,7,7,7,7,7,6.75,7,7,6,7,6.75,7,7,7,6,some_overlap,1.0,4.0,4.0,4.0,4.0,4.0,5.666666666666667,6.0,6.0,5.0,NA,mostly via text,5.0,5.0,5.0,5.0,5.0,1.6,NA,NA,5.0,5.0,5.0,5.0,1.6,1.0,2.0,2.0,2.0,1.0,0,0,1,0,0,0,1,1,0,NA,0,0,1,0,0,0,1,1,0,NA,4.875,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.75,3.75,4.5,2.25,4.25,33,Female,Bachelor’s degree,"$50,000-$74,999",4.75,4.666666666666667,4.666666666666667,4.666666666666667,0.625,0.875,1.0,0.0,-0.125,0.125,-0.375,0.0
subj0261,5.0,4.6,ChatGPT,4.333333333333333,3.8,4.0,Teacher,More like a social actor,87.0,Yes,2.6666666666666665,3.5,4.2,3.5,3.2857142857142856,3.0,5,63,8,1,1,1,1,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2.7777777777777777,2.6666666666666665,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.0,1,1,Personal context,NA,5.833333333333333,6,6,6,6,5,6,5.0,6,6,6,2,3.75,3,4,2,6,moderate_overlap,4.4,5.0,5.0,4.0,5.0,4.0,6.0,6.0,5.0,7.0,NA,mix of voice and text,4.0,2.0,4.0,5.0,5.0,4.2,NA,NA,3.75,4.5,4.25,3.5,5.6,6.0,6.0,6.0,6.0,4.0,1,1,0,1,1,1,1,1,0,NA,1,1,1,1,1,1,1,1,0,NA,3.625,2.0,5.0,3.0,4.0,2.0,5.0,3.0,5.0,3.0,4.0,5.0,5.0,2.0,3.75,2.75,4.25,3.75,35,Male,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","Less than $25,000",2.75,3.3333333333333335,3.3333333333333335,2.6666666666666665,0.125,0.0,0.5,0.125,0.375,0.5,0.625,0.625
subj0262,3.357142857142857,5.0,ChatGPT,5.0,3.4,5.0,NA,More like a tool,100.0,No,4.333333333333333,3.2,3.6,5.0,4.571428571428571,4.0,4,58,10,1,1,2,2,2,2,2,1,2,2,1,1,2,1,1,2,1,1,2.8333333333333335,1.0,2.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.625,1,1,Personal context,NA,3.0,3,2,1,4,5,3,1.0,1,1,1,1,6.25,7,7,6,5,slight_overlap,1.3,5.0,5.0,5.0,5.0,5.0,7.0,7.0,7.0,7.0,NA,mostly via text,5.0,5.0,5.0,5.0,5.0,3.2,NA,NA,5.0,5.0,5.0,5.0,3.4,4.0,4.0,4.0,1.0,4.0,1,0,1,1,1,0,0,0,0,NA,1,1,1,0,0,0,0,0,0,NA,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.25,4.75,4.25,35,Male,Associates or technical degree,"$50,000-$74,999",4.0,5.0,5.0,5.0,0.75,0.75,1.0,0.75,0.625,0.375,0.625,0.75
subj0263,5.571428571428571,3.8,ChatGPT,4.333333333333333,3.4,4.2,NA,More like a tool,66.0,Yes,3.75,3.1,3.6,4.5,3.7142857142857144,4.0,4,71,12,1,1,2,2,1,2,2,1,2,1,2,1,1,1,2,1,1,1,5.055555555555555,1.0,3.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.625,1,1,Professional context,NA,6.166666666666667,7,5,7,6,6,6,4.75,6,4,4,5,5.5,6,4,7,5,some_overlap,1.7,4.0,3.0,4.0,5.0,3.0,5.0,5.0,6.0,4.0,NA,mix of voice and text,4.0,4.0,5.0,3.0,5.0,1.6,NA,NA,3.75,4.5,4.25,4.25,5.0,4.0,5.0,6.0,5.0,5.0,1,0,0,1,0,1,1,0,0,NA,1,0,0,1,0,1,1,0,0,NA,3.25,3.0,3.0,2.0,4.0,4.0,3.0,4.0,3.0,3.3333333333333335,3.0,6.0,6.0,2.75,3.5,4.0,1.25,4.25,25,Male,Bachelor’s degree,"$25,000-$49,999",4.0,4.333333333333333,4.0,4.0,0.75,0.5,1.0,0.5,0.75,0.75,0.5,0.875
subj0264,5.642857142857143,5.0,ChatGPT,5.0,2.8,5.0,Master,More like a social actor,83.0,Yes,4.166666666666667,3.6,4.1,4.0,4.571428571428571,3.0,4,71,15,1,1,1,2,2,2,2,2,1,1,1,2,2,1,1,1,1,2,4.666666666666667,1.0,3.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.125,1,1,Personal context,NA,5.833333333333333,6,6,6,6,6,5,4.5,4,5,4,5,6.5,7,6,6,7,no_overlap,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,NA,mostly via text,5.0,5.0,5.0,5.0,5.0,1.8,NA,NA,4.25,4.25,5.0,5.0,3.6,3.0,4.0,5.0,3.0,3.0,1,0,1,1,1,0,0,0,0,NA,1,1,1,1,1,0,0,0,0,NA,3.75,4.0,3.0,3.0,3.0,5.0,4.0,4.0,4.0,4.333333333333333,3.3333333333333335,5.0,5.0,4.0,3.0,3.75,1.75,4.25,45,Male,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","$50,000-$74,999",3.5,4.333333333333333,4.333333333333333,3.0,0.0,0.25,0.625,0.25,-0.125,-0.125,0.25,-0.375
subj0265,3.2857142857142856,NA,NA,NA,NA,NA,NA,NA,NA,No,3.6666666666666665,2.9,3.3,NA,3.4285714285714284,2.0,2,24,11,1,1,2,1,2,2,2,1,2,2,2,1,2,1,1,2,1,2,2.7777777777777777,2.3333333333333335,NA,1,1,1,0,0,1,0,0,0,1,0,0,NA,1,0,1,1,1,0,1,1,1,1,1,1,NA,2.0,0,1,NA,Personal context,3.1666666666666665,4,1,2,3,5,4,1.75,2,2,1,2,5.0,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.75,4.0,1.75,4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,3.75,3.5,4.5,2.0,30,Female,High school diploma or GED,"$25,000-$49,999",3.0,3.3333333333333335,3.6666666666666665,2.6666666666666665,NA,NA,NA,NA,NA,NA,NA,NA
subj0266,4.928571428571429,NA,NA,NA,NA,NA,NA,NA,NA,Yes,3.4166666666666665,2.2,4.3,NA,3.857142857142857,2.0,3,50,14,1,1,1,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,2.4444444444444446,1.3333333333333333,NA,1,1,0,1,0,1,1,0,1,1,0,0,NA,0,0,1,0,1,1,0,1,0,0,1,1,NA,2.25,0,1,NA,Professional context,5.166666666666667,5,5,5,5,5,6,4.75,5,4,5,5,4.75,6,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0,3.75,1.75,3.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,4.5,4.25,2.0,3.25,48,Female,"Some college, but no degree","$50,000-$74,999",2.5,2.3333333333333335,2.6666666666666665,1.0,NA,NA,NA,NA,NA,NA,NA,NA
subj0267,5.071428571428571,4.0,ChatGPT,5.0,2.2,4.4,NA,More like a tool,91.0,No,4.0,3.0,4.4,4.75,4.0,4.0,4,85,16,1,1,1,2,2,2,1,2,1,1,2,1,1,1,2,1,1,2,4.444444444444445,1.0,1.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.125,1,1,Professional context,NA,4.666666666666667,5,5,4,5,5,4,6.0,6,6,6,6,4.75,6,2,6,5,slight_overlap,1.2,4.0,4.0,4.0,3.0,5.0,7.0,7.0,7.0,7.0,NA,mix of voice and text,5.0,4.0,4.0,5.0,4.0,3.6,NA,NA,3.25,3.75,3.25,3.5,3.0,1.0,3.0,5.0,3.0,3.0,0,0,0,1,1,1,1,1,0,NA,0,0,0,1,1,1,1,1,0,NA,3.625,4.0,4.0,3.0,3.0,4.0,5.0,3.0,3.0,4.333333333333333,3.0,6.0,6.0,2.25,4.0,3.5,2.25,4.0,33,Male,Bachelor’s degree,"$50,000-$74,999",3.0,4.333333333333333,3.3333333333333335,1.6666666666666667,0.5,0.75,0.5,1.0,0.125,0.75,0.875,1.0
subj0268,6.285714285714286,4.2,Samsung Galaxy AI,5.0,4.2,4.2,NA,More like a tool,90.0,Yes,3.5,2.6,5.8,3.5,4.714285714285714,3.0,3,50,12,1,1,1,2,2,1,2,1,2,1,1,1,2,1,1,1,1,1,1.0,2.6666666666666665,3.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.375,1,1,Personal context,NA,6.166666666666667,6,4,6,7,7,7,7.0,7,7,7,7,5.75,6,5,6,6,very_strong_overlap,3.3,5.0,4.0,4.0,4.0,4.0,4.333333333333333,5.0,4.0,4.0,NA,mostly via text,4.0,4.0,4.0,4.0,5.0,3.6,NA,NA,5.0,4.5,5.0,5.0,1.6,1.0,1.0,1.0,1.0,4.0,1,0,0,0,1,1,0,0,0,NA,0,0,0,1,0,1,0,0,0,NA,3.25,4.0,1.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,3.6666666666666665,4.0,5.0,3.75,3.5,4.5,2.5,4.0,34,Female,Bachelor’s degree,"$50,000-$74,999",1.0,1.0,1.0,1.0,0.375,0.875,0.125,1.0,0.0,0.0,0.0,0.0
